DATAFLOW,FREQ,INDICATOR,REF_AREA,UNIT,TIME_PERIOD,OBS_VALUE
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,1990,2530.26977175019
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,1991,2434.6981192802
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,1992,2451.35268272338
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,1993,2341.81717795926
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,1994,2335.96049589846
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,1995,2364.69662711063
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,1996,2323.200661851
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,1997,2340.24077478257
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,1998,2393.71435795287
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,1999,2398.27792686321
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,2000,2491.51254840926
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,2001,2497.00795938293
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,2002,2523.62774225917
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,2003,2491.39102968891
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,2004,2457.44881421027
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,2005,2457.82623826066
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,2006,2386.46421159734
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,2007,2405.71014291118
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,2008,2290.46608921231
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,2009,2200.81287761862
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,2010,2170.06596439172
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,2011,2161.78098635947
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,2012,2111.39069133696
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,2013,2053.2462188305
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,2014,1953.99416266665
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,2015,2014.66336351362
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,2016,2049.13030072519
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,2017,2002.21286492619
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,2018,1935.88297176923
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Slovenia,Gigagrams (Gg) CO2 equivalent,2019,1923.12645225938
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,1990,7425.30167702943
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,1991,7421.48628490086
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,1992,7554.43294816091
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,1993,7529.81275714825
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,1994,7468.46281515347
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,1995,7370.84721666921
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,1996,7379.84671594385
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,1997,7309.46578965819
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,1998,7202.61778338047
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,1999,7002.93133506404
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,2000,6835.88395542971
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,2001,6763.76681234104
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,2002,6517.57492823612
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,2003,6308.07250057735
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,2004,6334.35784781642
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,2005,6144.30096754306
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,2006,6030.66501700904
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,2007,5769.39542474141
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,2008,5496.79128466577
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,2009,5341.58630847494
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,2010,5218.50850536273
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,2011,5064.22921918949
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,2012,4887.32895855411
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,2013,4804.99919696
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,2014,4667.41294731344
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,2015,4552.35822499203
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,2016,4467.90781548391
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,2017,4432.82837565059
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,2018,4346.83640110863
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Sweden,Gigagrams (Gg) CO2 equivalent,2019,4213.81311552357
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,1990,42487.5803969511
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,1991,43377.4303074668
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,1992,43288.2022328314
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,1993,43065.5401742472
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,1994,42787.8783923199
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,1995,42613.4712368332
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,1996,42968.9464362755
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,1997,42231.3140320761
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,1998,42421.8748244219
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,1999,43789.4827555572
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,2000,43667.2890116797
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,2001,42902.4857677727
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,2002,40956.2462350044
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,2003,42957.9760430489
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,2004,43501.1300533851
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,2005,45171.6927862757
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,2006,46609.8800942985
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,2007,49004.324796662
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,2008,49917.8355976686
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,2009,49619.8935319208
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,2010,51352.7879462332
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,2011,53731.9248703443
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,2012,57139.6471311425
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,2013,55544.394604065
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,2014,57453.3825303384
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,2015,51604.0911958862
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,2016,54465.074795786
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,2017,54779.6890356195
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,2018,58084.9650188541
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Turkey,Gigagrams (Gg) CO2 equivalent,2019,60264.2253307274
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,1990,183074.291974637
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,1991,175180.793569122
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,1992,167232.790133836
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,1993,158769.943678799
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,1994,149303.724215036
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,1995,139063.406683366
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,1996,135084.401062101
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,1997,129789.855019494
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,1998,126070.052815593
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,1999,127323.760075429
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,2000,118352.612477222
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,2001,116907.233047443
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,2002,109459.630645818
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,2003,110090.093047145
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,2004,106947.053210443
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,2005,102873.463842498
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,2006,100519.512535341
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,2007,100334.93218256
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,2008,93638.29983253
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,2009,85501.8715508144
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,2010,84892.3564197547
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,2011,86279.7580948261
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,2012,80724.2970940287
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,2013,75503.6550766521
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,2014,68943.0536680283
UNSD:DF_UNData_UNFCC(1.0),Annual,"Methane (CH4) Emissions without Land Use, Land-Use Change and Forestry (LULUCF)",Ukraine,Gigagrams (Gg) CO2 equivalent,2015,61527.2253986644
